Muslo,Rodilla,PosX,PosY,Largo_Extremidades(m)
0.854338645935059,-2.80596,0.05439852599347774,0.03878944726148549,0.2
0.877676010131836,-2.36289,0.14130791314337512,0.055553065855234715,0.2
-0.00625514984130859,-2.96084,0.00048106513737114384,0.03609843722896039,0.2
1.36798143386841,-2.22980,0.17318917375919332,-0.03192416831004697,0.2
1.02990102767944,-1.43744,0.2924029729677123,-0.07167497690344209,0.2
-0.525633096694946,-1.46441,0.07133652745254869,0.2888009291193246,0.2
1.10742139816284,-2.59709,0.10389148107723997,0.027851138662675877,0.2
0.392796277999878,-1.86431,0.19541685947480383,0.1366260203962877,0.2
0.237994194030762,-1.23477,0.2936614857694576,0.14192247647382517,0.2
0.993429183959961,-0.732029,0.3171226932836869,-0.19732906655683174,0.2
0.0607426166534424,-2.71136,0.017387075795979326,0.08359631850255016,0.2
-0.200299024581909,-1.67839,0.1187557166826374,0.23938765470805706,0.2
0.152496337890625,-1.60511,0.20880598890111332,0.18345369307662085,0.2
0.267465591430664,-1.88776,0.17214396695251077,0.15947394247395252,0.2
0.889886379241943,-1.28614,0.3151572736892457,-0.05605403822522413,0.2
-0.838000178337097,-0.974375,0.06147519294494136,0.34807418625966535,0.2
0.515050411224365,-2.95100,0.019553667596924597,0.032653775940939885,0.2
0.214890718460083,-1.45431,0.2494563734618314,0.16452866851583683,0.2
0.0689382553100586,-1.66349,0.18111830421587602,0.19947837704096077,0.2
-0.344705343246460,-1.91991,0.044530787549245165,0.22505944931955582,0.2
1.35122776031494,-1.69065,0.24066688823071677,-0.11186541340087883,0.2
0.245047807693481,-2.51560,0.0576647875197178,0.10883082133780217,0.2
-0.150363683700562,-2.01083,0.0723166784354946,0.20172412377349286,0.2
0.911057472229004,-1.62125,0.2754978084510044,-0.008167709251425778,0.2
1.20492935180664,-2.43500,0.13791589924951336,0.01152450490729833,0.2
0.572590351104736,-2.96233,0.019962746187841586,0.02972316061875922,0.2
0.353104829788208,-2.14254,0.13499995188934022,0.13596609234504278,0.2
0.666919231414795,-1.30540,0.31726985885270986,0.017969986218562037,0.2
0.227730035781860,-0.999390,0.3306686463831133,0.11799796234370538,0.2
0.541540622711182,-1.05250,0.34534573391947054,0.019188766721873057,0.2
0.608050823211670,-2.68295,0.06307360729471982,0.06549373555088048,0.2
0.477041482925415,-2.59039,0.06859975089183289,0.08451195664973382,0.2
-0.329149484634399,-2.04697,0.03056459073214741,0.20590146573101845,0.2
0.947951316833496,-2.80976,0.05707548779853806,0.03326719515940251,0.2
0.286079168319702,-1.61334,0.2297586743979504,0.1542989104403175,0.2
0.524793624877930,-0.672997,0.37496329923332644,-0.0442616346422702,0.2
0.472577571868896,-1.37071,0.297309430103038,0.08664448715546672,0.2
-0.376618862152100,-0.679618,0.26618192311564576,0.26715578433846554,0.2
-0.380724430084229,-1.93824,0.03386880340711276,0.22386215591659817,0.2
1.05970239639282,-1.12074,0.3081853756277177,-0.14079511104516956,0.2
-0.683204889297485,-1.49435,0.020413365786544978,0.29273392468766835,0.2
