2.11001,-2.86861,0.03404113700107797,0.04246725082030071,0.2
2.24853,-1.73443,0.2541489118737722,0.04874071797380949,0.2
1.38312,-1.12304,0.24791789363510505,0.2305904065028551,0.2
2.49295,-2.48422,0.12256734940683439,0.040610905382485664,0.2
0.464875,-0.680367,0.046896831305563755,0.3741497779559713,0.2
1.65283,-0.878505,0.339173802372661,0.12659116232848294,0.2
2.79844,-1.47981,0.2609657794206575,-0.13844080603457168,0.2
1.11956,-1.70169,0.07002192235658707,0.2542739636517384,0.2
2.81397,-2.57696,0.11131874354233762,0.005046191087039962,0.2
1.87797,-2.77694,0.034101909095642466,0.06401056030475928,0.2
2.77197,-1.19770,0.27225162240780404,-0.1871879522297836,0.2
2.68428,-1.58760,0.26624701453281374,-0.08813600093863203,0.2
2.95768,-1.75797,0.2229623468680227,-0.12410108215933219,0.2
1.53753,-2.80782,0.008852074176503483,0.06585339662401558,0.2
0.716570,-0.948491,0.08539078923471607,0.34545793398845803,0.2
2.55495,-1.12642,0.30869295931663526,-0.13820349798933207,0.2
0.449587,-0.672564,0.04269207284366488,0.3751740123345184,0.2
2.13177,-2.56105,0.08610517762378157,0.07545083378253915,0.2
2.32962,-1.09992,0.33360708532628014,-0.07071001124520761,0.2
0.433773,-0.864839,0.0004917403083315244,0.36318145694191906,0.2
2.31849,-2.54310,0.10210550978047248,0.058986291558273354,0.2
1.48421,-0.864711,0.31537641232373914,0.18012919914763426,0.2
2.12257,-1.94367,0.20590821341465454,0.09196811492108338,0.2
2.95227,-2.77289,0.07332250684071259,0.00036472999149455844,0.2
2.54496,-2.33275,0.1544962403148285,0.030066639086572557,0.2
1.61211,-0.936048,0.3249753196686543,0.14774661582773824,0.2
2.30785,-1.37997,0.30816101814277547,-0.014516548648891764,0.2
2.07700,-2.04662,0.1809931496371027,0.10293587317226784,0.2
1.26861,-2.01335,0.05538046271061939,0.20657431309721444,0.2
1.07953,-0.421926,0.2985916882228288,0.25264034684887365,0.2
2.25953,-2.02514,0.20085940354622633,0.06741996064732472,0.2
1.15198,-1.32983,0.14733112243384158,0.27818125186716364,0.2
1.72381,-2.61763,0.04176910531825494,0.09480504616147052,0.2
2.18623,-0.651239,0.36317695204518485,-0.10830130256711945,0.2
2.37621,-2.64768,0.08493324922599732,0.048451846619222694,0.2
1.80265,-0.612684,0.380319808034683,0.028380075733930057,0.2
2.98654,-1.79060,0.2169986883562607,-0.12437359750952466,0.2
2.77551,-1.86216,0.22990402994378376,-0.06452763246202418,0.2
1.80919,-2.61274,0.05037796801116179,0.09160233470476739,0.2
2.38146,-1.17663,0.3245594041482309,-0.07337804479567939,0.2
1.45709,-0.773888,0.3249649800540541,0.17780231611774022,0.2
2.56906,-2.41350,0.1393387305866771,0.029478245945071542,0.2
1.46290,-0.159083,0.39175147142776523,0.07430089833096727,0.2
1.14562,-1.39504,0.13282322466911414,0.27630766113469185,0.2
0.572326,-0.813316,0.060584877236053374,0.3623491744571385,0.2
0.275694,-0.324418,0.04470202891323594,0.39220994033507994,0.2
2.10278,-0.821920,0.36401303391484796,-0.04426990346824038,0.2
1.78704,-1.48405,0.25501591164797816,0.1479785548426287,0.2
1.62013,-2.04019,0.11819437512395609,0.17275007611389806,0.2
2.44788,-2.67023,0.08377413314089849,0.041300820268276306,0.2
2.87270,-2.48823,0.12814588603701968,-0.007413942019942224,0.2
2.16832,-0.835778,0.3596965182481925,-0.0653183973137255,0.2
1.37391,-1.68271,0.13535360697751883,0.22966349007424935,0.2
1.77483,-0.772370,0.3644111503912152,0.06712093533116673,0.2
2.24975,-2.88076,0.03765357633384663,0.03589037256194627,0.2
2.48008,-2.79443,0.06102182879465807,0.03238656095986835,0.2
1.99486,-1.66945,0.246224623290136,0.10721130237167886,0.2
2.01851,-2.26432,0.13162018217174962,0.1074071717171019,0.2
0.865995,-1.10592,0.10482163916870856,0.3238475447634885,0.2
2.08690,-2.78377,0.04558499586910476,0.05467138449508372,0.2
1.35421,-2.02475,0.07104684091075114,0.19967668107754977,0.2
1.11893,-0.386424,0.3136746838453387,0.23602796038979018,0.2
0.913051,-1.72767,0.012780948012031687,0.25949522879024617,0.2
2.49147,-2.13238,0.1913422210079956,0.028040686927837975,0.2
2.90221,-1.72041,0.23247834486002636,-0.11844630290224735,0.2
1.84087,-1.63169,0.23428316169843375,0.14227869276001148,0.2
0.626107,-0.799651,0.08266404311166477,0.3590587822998543,0.2
0.407411,-0.265700,0.10749432965625193,0.3816250638645515,0.2
2.06646,-1.56302,0.2724197222965638,0.08006142324273648,0.2
1.53190,-1.86563,0.13433381468229127,0.19674289006653142,0.2
1.22935,-1.80248,0.0800009344501955,0.2350109796607512,0.2
0.994934,-1.60450,0.053241646982717133,0.2728904405736773,0.2
1.39820,-2.73533,0.0024639472624206375,0.08065751837041646,0.2
2.08356,-1.99799,0.19137196742578047,0.10115126340340794,0.2
1.45522,-0.194226,0.3891441394055271,0.0840394354521126,0.2
2.71011,-2.67277,0.0911107706352986,0.018191030861815956,0.2
2.86593,-2.75693,0.07619406153910385,0.006363726191933358,0.2
2.37291,-2.62430,0.0892874382662808,0.04994768428448085,0.2
1.52821,-2.44223,0.04142544812852004,0.1306282168168816,0.2
2.32872,-2.63513,0.0849264433585555,0.053201452423878116,0.2
1.20049,-1.08459,0.20957171417306947,0.27103794472578213,0.2
1.66773,-2.14425,0.10732431198414694,0.1583628926243812,0.2
0.812371,-1.21403,0.06699416620762351,0.32163839591845633,0.2
1.37171,-1.67152,0.13698173686803103,0.2306330058495465,0.2
2.18915,-2.31563,0.13773884198200206,0.082463461179699,0.2
0.916517,-1.31594,0.08091943470472447,0.3059743674360403,0.2
1.35165,-2.46397,0.015871554835962816,0.1319964903058615,0.2
2.71051,-2.67109,0.09145201984549206,0.01814182777960181,0.2
1.52354,-2.55039,0.028642402464381697,0.11295137677562404,0.2
1.95518,-2.59986,0.06521841887693565,0.08486121937001191,0.2
1.38492,-2.58685,0.010007730409741724,0.10907292681489843,0.2
1.68974,-1.16799,0.2982663229942115,0.1496581157181732,0.2
1.14439,-0.557027,0.29292612086362735,0.24920020920831107,0.2
1.83555,-2.10984,0.13885850691554044,0.14018879353183417,0.2
1.28113,-1.97725,0.06341914063731045,0.21059337607354692,0.2
0.546358,-1.01443,0.013682262155140611,0.34937232181454164,0.2
1.31732,-1.45457,0.16624425264072903,0.24827345811362,0.2
2.57239,-1.93441,0.2269072478164582,-0.007806307875080831,0.2
1.33251,-2.57311,0.005152632809858899,0.11205363187215045,0.2
2.06447,-1.34407,0.30805726312945697,0.05553404238870008,0.2
1.69581,-2.85854,0.014861509958225733,0.054429564758764995,0.2
1.67123,-1.59748,0.21372880414397175,0.17940248686578755,0.2
2.11080,-2.68641,0.06267150644375376,0.06494407662205774,0.2
1.15256,-2.15996,0.01367268970318836,0.18804171434145286,0.2
2.06649,-1.24585,0.32224432618112053,0.0412231075108196,0.2
2.02213,-2.01346,0.18170812218794505,0.11275918132688073,0.2
1.58877,-1.99175,0.12153498797548491,0.1803845970629288,0.2
0.574554,-0.701497,0.08337170223878969,0.36627763830760207,0.2
1.83938,-2.36631,0.09225283611992309,0.11979712229675546,0.2
1.43730,-1.97222,0.09626598770553835,0.19868270159404472,0.2
1.19762,-2.32017,0.00599362559156438,0.15959272125783458,0.2
1.99464,-2.94986,0.01901521293116062,0.03323272060558506,0.2
1.95307,-2.34275,0.10958436660552182,0.11040014306127229,0.2
2.86633,-2.66905,0.09356111789432218,0.0036493409294440496,0.2
2.53681,-1.03143,0.3132889018506992,-0.1514512977802056,0.2
2.82733,-2.58940,0.108961668738354,0.004160978033078695,0.2
1.95112,-2.53653,0.07519976457370393,0.09245285391232938,0.2
1.44854,-2.08155,0.0801925541407279,0.18564053825103363,0.2
1.44200,-1.09113,0.26708570280064675,0.21350305119421054,0.2
2.94934,-1.77713,0.2225365861523017,-0.11869049310620261,0.2
2.40610,-1.51941,0.2891877471969973,-0.021903317919046587,0.2
2.51889,-1.90724,0.23149075074583966,0.0012781980656790053,0.2
2.28643,-2.66298,0.07739282973256754,0.054768724720938446,0.2
2.90955,-1.62693,0.237745914471429,-0.1377998599834817,0.2
1.73450,-2.56178,0.05010783488602227,0.10278109999117098,0.2
2.09370,-2.85224,0.03570132420109302,0.045288198280126125,0.2
1.28330,-0.0663051,0.37940420750299186,0.12600260674757913,0.2
2.95252,-2.43135,0.13716799524724765,-0.022988519242247617,0.2
